event_id,user_email,track_source_mbid,listened_at,device
15f8e2ea-bdc0-5b79-9fbc-4a0c6007ba22,carol@example.com,2471d4ec-4faf-4569-928b-5f098103fae8,2024-05-03 10:43:00,tablet
250903e5-5c2a-53e4-9f7c-2afeaee93983,alice@example.com,bea00600-c226-4216-96bc-4a487f4de7cf,2024-05-03 11:00:00,mobile
4cf1101b-3eb3-57eb-b952-e68080eca8cf,bob@example.com,520a09bc-4cb9-452f-9a50-703b0c5637fd,2024-05-03 11:17:00,web
9fcbe427-895e-50b7-9582-43447e28ee4e,carol@example.com,f9cd1c97-badb-4050-ae4f-b562a64705a8,2024-05-03 11:34:00,desktop
6de97667-107e-5e0d-b5e4-ada945216a7b,alice@example.com,354e571e-c6a4-442a-93c0-247e8d66c1c0,2024-05-03 11:51:00,tablet
07a9d38f-7a98-57b9-b2a7-c222783db6b4,bob@example.com,c957a63a-1332-4a5c-bb6f-e116a45becb5,2024-05-03 12:08:00,mobile
bf6f3ee9-f430-52d8-a087-658e410e4021,carol@example.com,b0700595-a0c0-4151-b7fd-12b046ebc9df,2024-05-03 12:25:00,web
621aa940-b590-540c-9d7e-368827927f4a,alice@example.com,16947d2b-8a0d-4ee7-aa38-042a05adb975,2024-05-03 12:42:00,desktop
4a56ad1a-9046-5796-b4ec-5fa6520a79c4,bob@example.com,46cc019b-ff17-496a-866a-2b4932600910,2024-05-03 12:59:00,tablet
2e207790-664d-5a4b-a047-bdb6c809867e,carol@example.com,ebbbe19b-e08d-4957-9445-d81745a96a93,2024-05-03 13:16:00,mobile
2f03a3c0-7a63-5e7b-befe-07ae3768ec55,alice@example.com,205ff413-6fbe-48d2-bd64-940cc37f5d75,2024-05-03 13:33:00,web
c47d3f2a-649a-56a8-935f-e1425323f01b,bob@example.com,2bf45c25-da71-408a-981d-6cf14f47552d,2024-05-03 13:50:00,desktop
f93e1850-16de-528c-984b-c26b3453332d,carol@example.com,5026f6d4-89be-4d29-b731-a91bb3f4779c,2024-05-03 14:07:00,tablet
8c8ec449-dd0a-598e-8804-62c0cf7330dd,alice@example.com,e8ce0050-81f3-44d5-86d2-4154a1c1680e,2024-05-03 14:24:00,mobile
0a89eae5-41bf-516a-b83c-746cd2eec7e1,bob@example.com,fac363f8-7da2-4d2d-9b19-d90be9bcefae,2024-05-03 14:41:00,web
899ec4c8-cd98-5a46-94f6-2fd2ddec6035,carol@example.com,c25aba65-17ae-4f2e-a8a8-5aefa4e1348b,2024-05-03 14:58:00,desktop
17f8ff61-4bd1-55b4-9131-822f00a1bbe3,alice@example.com,e7f5cfb4-47eb-42cb-97ce-3b506274ec73,2024-05-03 15:15:00,tablet
aad82daf-65da-5bea-b029-d59bccd09a07,bob@example.com,5deb4023-53b9-47f3-ab3d-b057ee4f953f,2024-05-03 15:32:00,mobile
7f2ee209-5260-5ca0-8933-f8edd1227f65,carol@example.com,629cdfb3-6122-4bba-bead-4c09f888efca,2024-05-03 15:49:00,web
739f8773-948d-5c8d-86fe-cb5f210a7aaa,alice@example.com,6fe2eadd-d236-4d28-806b-3bda9285fd0d,2024-05-03 16:06:00,desktop
b019be63-0a0b-5c1d-bb83-b4d9d441d52f,bob@example.com,65c5385c-55df-4e3f-83bd-73145528e14f,2024-05-03 16:23:00,tablet
f16391c2-3217-5201-9f67-c9b78b28c65e,carol@example.com,6373694b-2bae-4bc1-89a3-8545441304c9,2024-05-03 16:40:00,mobile
63bce392-7b01-5f71-8128-d1729837733a,alice@example.com,0e84d50e-aa9a-4365-bae9-7e8f870f0f02,2024-05-03 16:57:00,web
72098edd-8bb4-5aa0-afc8-06a198b3533d,bob@example.com,8bf3a39b-40d4-4d03-8f83-0f5db88d4e69,2024-05-03 17:14:00,desktop
248c8f53-f09f-579b-b7c4-4e0ce67a0e93,carol@example.com,a2bc017d-dd7d-489e-af9c-f1ca73ecfd52,2024-05-03 17:31:00,tablet
b3b1e32b-1a07-5551-80ae-1cf7703facf5,alice@example.com,f7e0f54c-1be0-41f6-9f0f-f1885a41230c,2024-05-03 17:48:00,mobile
7c5358e0-496f-55f5-8c61-524191d708fa,bob@example.com,340f4833-2e20-4ab8-b03d-91c8e7f230a3,2024-05-03 18:05:00,web
53893d17-58ac-5d1b-a254-6329ab62cd08,carol@example.com,575d1039-43e5-4c38-9c7a-1566600491ff,2024-05-03 18:22:00,desktop
3dde64e6-544d-5076-b316-6dfcc8aa8b6b,alice@example.com,cc462b1f-b77d-4c4b-851f-ba3b65fa1331,2024-05-03 18:39:00,tablet
f81dd76a-f614-59a1-b9c4-5da1a7834acb,bob@example.com,cdc72506-8355-4b48-9cd1-fd03828b1601,2024-05-03 18:56:00,mobile
4a84fdcb-10e8-5474-b7d0-17ef8f62d8b1,carol@example.com,bef779fc-0310-4c4c-85ef-1e4797b1dc9e,2024-05-03 19:13:00,web
6e16a732-e242-5344-b319-8bc042ef3461,alice@example.com,f3b7aba1-3d9b-4837-ba86-120ef1e7337f,2024-05-03 19:30:00,desktop
007c6961-ea64-5a6d-a25a-5c9e629ea4f6,bob@example.com,87b314ab-145c-4d4a-b661-0f35e48586ca,2024-05-03 19:47:00,tablet
b1d03005-41fc-5c91-92b7-acd829a6b9ec,carol@example.com,9709c855-dfa2-4159-b0e4-deb078bfe1d7,2024-05-03 20:04:00,mobile
d46fec13-9324-5bff-80d0-591dce79ab37,alice@example.com,236bed16-209e-4f6c-bc8c-9ba685852787,2024-05-03 20:21:00,web
5f6f1399-39f9-5d3e-a6ae-e4e043bbb120,bob@example.com,a413deb8-5c2d-489b-98f8-7f1e61c5eeef,2024-05-03 20:38:00,desktop
f6d7c29c-f39c-5fef-91f4-daede76b6a33,carol@example.com,fd4fabfb-c7c1-4818-bd9d-ac546edaf784,2024-05-03 20:55:00,tablet
77f76638-13c1-5e41-a4c0-a55a8b661b4e,alice@example.com,6943fab7-444f-47a0-ae18-099125cfea02,2024-05-03 21:12:00,mobile
1cc7fc51-38ed-52c9-90be-b5283b810b60,bob@example.com,1cecec99-53e1-4f43-894f-7976318b8929,2024-05-03 21:29:00,web
e8040654-ca0a-58bb-a039-d4f0c4e5e1ee,carol@example.com,8004fdd5-00dc-48c9-8635-8889fcb96040,2024-05-03 21:46:00,desktop
5471a255-bb02-58aa-9d88-be1e1e727281,alice@example.com,5fbabd7f-ca2b-4137-9826-f67866b923aa,2024-05-03 22:03:00,tablet
8de196a1-fb52-58bf-b669-0a17e08a7113,bob@example.com,9a73ddb9-4488-417b-b57f-4b9b7870e942,2024-05-03 22:20:00,mobile
9d51db32-ce85-593d-b0fa-1b724046e82f,carol@example.com,6b8da6d9-fa26-49e4-90fb-8e677a808568,2024-05-03 22:37:00,web
c0e7fd9e-aa09-5e19-9cf8-01f82319dd65,alice@example.com,f08d8370-97d9-41a1-b4ff-5688515bd166,2024-05-03 22:54:00,desktop
4b366c74-46fe-588b-80a3-449b8a13b1cb,bob@example.com,aa233736-abb6-4a3a-b7fd-1135b2d0001c,2024-05-03 23:11:00,tablet
ed253da1-9b94-5b20-aaa1-5065c845c3f9,carol@example.com,2471d4ec-4faf-4569-928b-5f098103fae8,2024-05-03 23:28:00,mobile
38baa799-00e6-52e9-8ed0-edbb0fe8b201,alice@example.com,bea00600-c226-4216-96bc-4a487f4de7cf,2024-05-03 23:45:00,web
c0eec4fe-c9de-5a87-a208-508c8707d4d1,bob@example.com,520a09bc-4cb9-452f-9a50-703b0c5637fd,2024-05-04 00:02:00,desktop
d0233ffe-d780-5c19-b3e3-8b65827c45bf,carol@example.com,f9cd1c97-badb-4050-ae4f-b562a64705a8,2024-05-04 00:19:00,tablet
738d3d50-dd2c-573f-b152-19b37024073d,alice@example.com,354e571e-c6a4-442a-93c0-247e8d66c1c0,2024-05-04 00:36:00,mobile
ccb9b5a6-0070-5033-bf22-159a73b3cc2a,bob@example.com,c957a63a-1332-4a5c-bb6f-e116a45becb5,2024-05-04 00:53:00,web
4813f733-f7dc-576d-a661-eec5e6672b3a,carol@example.com,b0700595-a0c0-4151-b7fd-12b046ebc9df,2024-05-04 01:10:00,desktop
ffaba085-4e92-5d32-a6d6-57d4bc5c27a3,alice@example.com,16947d2b-8a0d-4ee7-aa38-042a05adb975,2024-05-04 01:27:00,tablet
3eddb834-4a5a-5bb5-be40-8417d35accbe,bob@example.com,46cc019b-ff17-496a-866a-2b4932600910,2024-05-04 01:44:00,mobile
edd942a7-d451-5995-b37c-bbaea3d24ba5,carol@example.com,ebbbe19b-e08d-4957-9445-d81745a96a93,2024-05-04 02:01:00,web
deb06474-e2f6-57f7-a725-537b1cf54d51,alice@example.com,205ff413-6fbe-48d2-bd64-940cc37f5d75,2024-05-04 02:18:00,desktop
086d4c11-d459-543d-aff1-8a844184f094,bob@example.com,2bf45c25-da71-408a-981d-6cf14f47552d,2024-05-04 02:35:00,tablet
a9a27943-3701-5609-9a2e-e8f916bf7693,carol@example.com,5026f6d4-89be-4d29-b731-a91bb3f4779c,2024-05-04 02:52:00,mobile
22dec29c-f7d9-5ce1-95c8-436731e86a46,alice@example.com,e8ce0050-81f3-44d5-86d2-4154a1c1680e,2024-05-04 03:09:00,web
f88c48ce-35b9-5b2f-8532-d1ab78a58ef7,bob@example.com,fac363f8-7da2-4d2d-9b19-d90be9bcefae,2024-05-04 03:26:00,desktop
55944ea5-0ea8-53e2-ac56-ea7ee02d3a98,carol@example.com,c25aba65-17ae-4f2e-a8a8-5aefa4e1348b,2024-05-04 03:43:00,tablet
993ebbc1-9853-57a2-850b-fadda4f11a77,alice@example.com,e7f5cfb4-47eb-42cb-97ce-3b506274ec73,2024-05-04 04:00:00,mobile
a8fc61cf-7443-5206-ba26-531922ee499d,bob@example.com,5deb4023-53b9-47f3-ab3d-b057ee4f953f,2024-05-04 04:17:00,web
ae542941-f57e-5b54-999b-1f8d42f4b944,carol@example.com,629cdfb3-6122-4bba-bead-4c09f888efca,2024-05-04 04:34:00,desktop
765e89f3-5fc7-55ef-ab33-a5ce7678391d,alice@example.com,6fe2eadd-d236-4d28-806b-3bda9285fd0d,2024-05-04 04:51:00,tablet
1f3292f9-6ac2-5224-b102-5be213c65f1a,bob@example.com,65c5385c-55df-4e3f-83bd-73145528e14f,2024-05-04 05:08:00,mobile
eb286c27-7925-5a86-b1cb-7669bc48d4f5,carol@example.com,6373694b-2bae-4bc1-89a3-8545441304c9,2024-05-04 05:25:00,web
2bbeec3e-e9a4-55c1-8070-4191ef432187,alice@example.com,0e84d50e-aa9a-4365-bae9-7e8f870f0f02,2024-05-04 05:42:00,desktop
264dc840-0e68-59d1-acf3-7f60adba4aba,bob@example.com,8bf3a39b-40d4-4d03-8f83-0f5db88d4e69,2024-05-04 05:59:00,tablet
33062d2a-18d1-5616-b56a-31e0ebe20f83,carol@example.com,a2bc017d-dd7d-489e-af9c-f1ca73ecfd52,2024-05-04 06:16:00,mobile
152daf5c-2727-57d9-871c-701078ecf6ec,alice@example.com,f7e0f54c-1be0-41f6-9f0f-f1885a41230c,2024-05-04 06:33:00,web
ca858ba8-b731-55fe-b621-ccd69d6601ff,bob@example.com,340f4833-2e20-4ab8-b03d-91c8e7f230a3,2024-05-04 06:50:00,desktop
d199af48-f35f-5aff-b09b-7bd59f728c24,carol@example.com,575d1039-43e5-4c38-9c7a-1566600491ff,2024-05-04 07:07:00,tablet
0e490a75-d713-51ec-bd76-f8405e8202b5,alice@example.com,cc462b1f-b77d-4c4b-851f-ba3b65fa1331,2024-05-04 07:24:00,mobile
f770096f-42e1-5203-b5d3-d53cc332af20,bob@example.com,cdc72506-8355-4b48-9cd1-fd03828b1601,2024-05-04 07:41:00,web
05e8ad0c-46b1-5dd5-b534-558f7795045f,carol@example.com,bef779fc-0310-4c4c-85ef-1e4797b1dc9e,2024-05-04 07:58:00,desktop
3fb62360-24ad-5e9a-8d22-6e8a85da39be,alice@example.com,f3b7aba1-3d9b-4837-ba86-120ef1e7337f,2024-05-04 08:15:00,tablet
7c401d02-45a5-5d55-9ba3-b91dff551a43,bob@example.com,87b314ab-145c-4d4a-b661-0f35e48586ca,2024-05-04 08:32:00,mobile
6058fcbd-40cf-5519-9158-c316c5d6e8da,carol@example.com,9709c855-dfa2-4159-b0e4-deb078bfe1d7,2024-05-04 08:49:00,web
515ddc89-bc20-5383-b969-67740c9894e3,alice@example.com,236bed16-209e-4f6c-bc8c-9ba685852787,2024-05-04 09:06:00,desktop
bef3d960-b1d6-57b1-95f0-55041d478df8,bob@example.com,a413deb8-5c2d-489b-98f8-7f1e61c5eeef,2024-05-04 09:23:00,tablet
18cd0b4f-ef41-50bc-8490-feb3a378e27a,carol@example.com,fd4fabfb-c7c1-4818-bd9d-ac546edaf784,2024-05-04 09:40:00,mobile
92f68e90-1441-57e2-b647-bad1b048e33c,alice@example.com,6943fab7-444f-47a0-ae18-099125cfea02,2024-05-04 09:57:00,web
b94097a5-7f3b-5d71-8fb3-7d820110073c,bob@example.com,1cecec99-53e1-4f43-894f-7976318b8929,2024-05-04 10:14:00,desktop
8c1607e7-c412-58b5-9a56-7c1f1b4f7f10,carol@example.com,8004fdd5-00dc-48c9-8635-8889fcb96040,2024-05-04 10:31:00,tablet
3b0e9ae9-9400-5925-8967-20c547b769c8,alice@example.com,5fbabd7f-ca2b-4137-9826-f67866b923aa,2024-05-04 10:48:00,mobile
62389d40-1f7e-51dd-93a8-8f4e39e6a555,bob@example.com,9a73ddb9-4488-417b-b57f-4b9b7870e942,2024-05-04 11:05:00,web
e68608c1-3c98-550b-bdc1-8a0398a88cbe,carol@example.com,6b8da6d9-fa26-49e4-90fb-8e677a808568,2024-05-04 11:22:00,desktop
2644a36b-465e-52be-acc1-ebf0c9e60fa4,alice@example.com,f08d8370-97d9-41a1-b4ff-5688515bd166,2024-05-04 11:39:00,tablet
ccfef148-9f9b-5f25-97b0-faeba61ebb05,bob@example.com,aa233736-abb6-4a3a-b7fd-1135b2d0001c,2024-05-04 11:56:00,mobile
c5b16534-050b-5b09-b531-87f5fede2723,carol@example.com,2471d4ec-4faf-4569-928b-5f098103fae8,2024-05-04 12:13:00,web
d41c75a8-83e9-5cb9-852d-1013fa7a74a0,alice@example.com,bea00600-c226-4216-96bc-4a487f4de7cf,2024-05-04 12:30:00,desktop
6b6021be-77ba-5f37-8f8a-98eed85f6a7e,bob@example.com,520a09bc-4cb9-452f-9a50-703b0c5637fd,2024-05-04 12:47:00,tablet
a5a6065d-889b-5a75-a6d7-2173182b88c1,carol@example.com,f9cd1c97-badb-4050-ae4f-b562a64705a8,2024-05-04 13:04:00,mobile
9265ce29-2d75-5ba8-ad14-175fc35563e1,alice@example.com,354e571e-c6a4-442a-93c0-247e8d66c1c0,2024-05-04 13:21:00,web
6494e69b-1928-5417-92f0-d981652367c6,bob@example.com,c957a63a-1332-4a5c-bb6f-e116a45becb5,2024-05-04 13:38:00,desktop
048869f6-1f23-5185-bcfe-5d948ae27840,carol@example.com,b0700595-a0c0-4151-b7fd-12b046ebc9df,2024-05-04 13:55:00,tablet
287d6a44-f2a8-58d4-aa57-4693b6676043,alice@example.com,16947d2b-8a0d-4ee7-aa38-042a05adb975,2024-05-04 14:12:00,mobile
44ebb229-1fac-5f1b-9292-1e5b3d9cceca,bob@example.com,46cc019b-ff17-496a-866a-2b4932600910,2024-05-04 14:29:00,web
03dc0a4e-50a5-51cf-adbd-49492b486a80,carol@example.com,ebbbe19b-e08d-4957-9445-d81745a96a93,2024-05-04 14:46:00,desktop
4fcb8e3f-0ea6-5e2f-9171-2f255ae36ccd,alice@example.com,205ff413-6fbe-48d2-bd64-940cc37f5d75,2024-05-04 15:03:00,tablet
0d0eb174-da99-565b-8fd9-476650ce022d,bob@example.com,2bf45c25-da71-408a-981d-6cf14f47552d,2024-05-04 15:20:00,mobile
df2d4ae7-debe-5f87-bc7f-d9966c77eeef,carol@example.com,5026f6d4-89be-4d29-b731-a91bb3f4779c,2024-05-04 15:37:00,web
e034d9d4-af07-5358-afb8-19b43f02221f,alice@example.com,e8ce0050-81f3-44d5-86d2-4154a1c1680e,2024-05-04 15:54:00,desktop
a83a002c-88f2-5002-82e6-4431fcc3dbb5,bob@example.com,fac363f8-7da2-4d2d-9b19-d90be9bcefae,2024-05-04 16:11:00,tablet
8cae9575-3c5b-50e8-92a3-99121d0dcaf0,carol@example.com,c25aba65-17ae-4f2e-a8a8-5aefa4e1348b,2024-05-04 16:28:00,mobile
e4fc7991-9264-57b4-ac31-2f2cc09a81a5,alice@example.com,e7f5cfb4-47eb-42cb-97ce-3b506274ec73,2024-05-04 16:45:00,web
90b572b7-bec7-5b0e-a696-6883d32ca57f,bob@example.com,5deb4023-53b9-47f3-ab3d-b057ee4f953f,2024-05-04 17:02:00,desktop
0fa9459c-c21b-5a7f-be02-845a93c85308,carol@example.com,629cdfb3-6122-4bba-bead-4c09f888efca,2024-05-04 17:19:00,tablet
9595fa6e-84eb-586b-80b5-10a75fefd7c9,alice@example.com,6fe2eadd-d236-4d28-806b-3bda9285fd0d,2024-05-04 17:36:00,mobile
ab53dec3-4e3d-5edc-8324-c1269786d925,bob@example.com,65c5385c-55df-4e3f-83bd-73145528e14f,2024-05-04 17:53:00,web
d8050db0-8520-5fd5-82a0-a5ae0c000f5f,carol@example.com,6373694b-2bae-4bc1-89a3-8545441304c9,2024-05-04 18:10:00,desktop
7d7d296e-dcd6-5eeb-9040-852e9f89ef2c,alice@example.com,0e84d50e-aa9a-4365-bae9-7e8f870f0f02,2024-05-04 18:27:00,tablet
ea0f1fee-0ee6-5a82-86e2-3dda337bd5af,bob@example.com,8bf3a39b-40d4-4d03-8f83-0f5db88d4e69,2024-05-04 18:44:00,mobile
736ce83a-5dfa-5cdd-bc7b-2f19d345184b,carol@example.com,a2bc017d-dd7d-489e-af9c-f1ca73ecfd52,2024-05-04 19:01:00,web
6062a339-de4f-5d23-b2e5-4b17e44f050c,alice@example.com,f7e0f54c-1be0-41f6-9f0f-f1885a41230c,2024-05-04 19:18:00,desktop
efdac540-0cd9-5274-a8b2-907ba72b124f,bob@example.com,340f4833-2e20-4ab8-b03d-91c8e7f230a3,2024-05-04 19:35:00,tablet
6809c734-3fcc-5baa-a3d8-7bac33250e2a,carol@example.com,575d1039-43e5-4c38-9c7a-1566600491ff,2024-05-04 19:52:00,mobile
3394dc72-acb1-5149-8c79-712a583dab5d,alice@example.com,cc462b1f-b77d-4c4b-851f-ba3b65fa1331,2024-05-04 20:09:00,web
415b0a02-ca11-5a96-9749-df6063e719dc,bob@example.com,cdc72506-8355-4b48-9cd1-fd03828b1601,2024-05-04 20:26:00,desktop
b56efeeb-cffa-5f5a-8c11-66f5bd958ea7,carol@example.com,bef779fc-0310-4c4c-85ef-1e4797b1dc9e,2024-05-04 20:43:00,tablet
7600f2d2-8bc6-5fb4-83fa-8024f358500c,alice@example.com,f3b7aba1-3d9b-4837-ba86-120ef1e7337f,2024-05-04 21:00:00,mobile
59877807-f811-5bf0-ab04-e3b12e87d8dd,bob@example.com,87b314ab-145c-4d4a-b661-0f35e48586ca,2024-05-04 21:17:00,web
df2f9393-a455-5270-94fe-88347190d5df,carol@example.com,9709c855-dfa2-4159-b0e4-deb078bfe1d7,2024-05-04 21:34:00,desktop
6d11b178-6055-5ba7-9f53-bb8d41cc36b2,alice@example.com,236bed16-209e-4f6c-bc8c-9ba685852787,2024-05-04 21:51:00,tablet
f934e474-7986-5a70-81f1-fd36727c5c0c,bob@example.com,a413deb8-5c2d-489b-98f8-7f1e61c5eeef,2024-05-04 22:08:00,mobile
0b9c9a85-1d65-523f-9987-39970b4bda21,carol@example.com,fd4fabfb-c7c1-4818-bd9d-ac546edaf784,2024-05-04 22:25:00,web
debc1da1-62b8-509d-807f-fbca61953b8e,alice@example.com,6943fab7-444f-47a0-ae18-099125cfea02,2024-05-04 22:42:00,desktop
714059e6-e014-5f07-ac22-3e65873b7495,bob@example.com,1cecec99-53e1-4f43-894f-7976318b8929,2024-05-04 22:59:00,tablet
3ebe9a9f-d61a-5230-bcc9-4268e5a3e359,carol@example.com,8004fdd5-00dc-48c9-8635-8889fcb96040,2024-05-04 23:16:00,mobile
21275d96-6bd8-558e-968e-6132e3517b03,alice@example.com,5fbabd7f-ca2b-4137-9826-f67866b923aa,2024-05-04 23:33:00,web
21f65153-0ebd-5d6c-9a04-f45d5a27928f,bob@example.com,9a73ddb9-4488-417b-b57f-4b9b7870e942,2024-05-04 23:50:00,desktop
86137a9c-5678-5ea0-b264-4a23ce381baf,carol@example.com,6b8da6d9-fa26-49e4-90fb-8e677a808568,2024-05-05 00:07:00,tablet
979d08d8-a9d2-543e-a915-294f1830d835,alice@example.com,f08d8370-97d9-41a1-b4ff-5688515bd166,2024-05-05 00:24:00,mobile
f7ec4941-13c7-584a-85c7-440d4271e83b,bob@example.com,aa233736-abb6-4a3a-b7fd-1135b2d0001c,2024-05-05 00:41:00,web
d8c3aa1f-48e1-5829-85b0-b51a4a893f80,carol@example.com,2471d4ec-4faf-4569-928b-5f098103fae8,2024-05-05 00:58:00,desktop
58d639ce-18d0-5da3-8230-52ac1251af3c,alice@example.com,bea00600-c226-4216-96bc-4a487f4de7cf,2024-05-05 01:15:00,tablet
0d78641a-c0ed-5d00-8729-1a6bd5550cc6,bob@example.com,520a09bc-4cb9-452f-9a50-703b0c5637fd,2024-05-05 01:32:00,mobile
857081cc-163e-556a-9527-074859326b7c,carol@example.com,f9cd1c97-badb-4050-ae4f-b562a64705a8,2024-05-05 01:49:00,web
98d02fd0-ca61-53ee-936b-40307bb574b0,alice@example.com,354e571e-c6a4-442a-93c0-247e8d66c1c0,2024-05-05 02:06:00,desktop
e3bf82c1-23e3-5aaa-8a1c-c765d5c8f4fd,bob@example.com,c957a63a-1332-4a5c-bb6f-e116a45becb5,2024-05-05 02:23:00,tablet
e41d263f-7b58-54a9-bc64-bf51b75bd452,carol@example.com,b0700595-a0c0-4151-b7fd-12b046ebc9df,2024-05-05 02:40:00,mobile
c816d6aa-ed46-5bfc-9610-90dce270fd44,alice@example.com,16947d2b-8a0d-4ee7-aa38-042a05adb975,2024-05-05 02:57:00,web
d522e9f2-a84f-502a-8133-ea5b67530b07,bob@example.com,46cc019b-ff17-496a-866a-2b4932600910,2024-05-05 03:14:00,desktop
fd9e8f11-6734-5525-b78b-2763cf666adf,carol@example.com,ebbbe19b-e08d-4957-9445-d81745a96a93,2024-05-05 03:31:00,tablet
a1d93de8-4007-5d19-8036-0db0e173c988,alice@example.com,205ff413-6fbe-48d2-bd64-940cc37f5d75,2024-05-05 03:48:00,mobile
c4d6dd1b-f005-5f30-9478-9c7f1396a085,bob@example.com,2bf45c25-da71-408a-981d-6cf14f47552d,2024-05-05 04:05:00,web
88f7d7bd-bc69-5228-979a-6e626364701e,carol@example.com,5026f6d4-89be-4d29-b731-a91bb3f4779c,2024-05-05 04:22:00,desktop
0f01b10d-84ea-5345-8a05-e61e7c43a25e,alice@example.com,e8ce0050-81f3-44d5-86d2-4154a1c1680e,2024-05-05 04:39:00,tablet
6321c5c5-c9a3-5632-9850-57d62826f0be,bob@example.com,fac363f8-7da2-4d2d-9b19-d90be9bcefae,2024-05-05 04:56:00,mobile
50f82c8e-aea5-5a5c-bccc-2a01728647d5,carol@example.com,c25aba65-17ae-4f2e-a8a8-5aefa4e1348b,2024-05-05 05:13:00,web
31ce6e61-cd9a-5734-8c73-6c7802cc261b,alice@example.com,e7f5cfb4-47eb-42cb-97ce-3b506274ec73,2024-05-05 05:30:00,desktop
46da2838-e045-5ac5-aa95-7a33963c5408,bob@example.com,5deb4023-53b9-47f3-ab3d-b057ee4f953f,2024-05-05 05:47:00,tablet
4e5a360a-8596-5b1b-b281-7fbb7d9303e9,carol@example.com,629cdfb3-6122-4bba-bead-4c09f888efca,2024-05-05 06:04:00,mobile
ba86c76b-b4d5-5a29-824b-8713428d72c2,alice@example.com,6fe2eadd-d236-4d28-806b-3bda9285fd0d,2024-05-05 06:21:00,web
58c19771-5184-5a34-b088-5f5a5c9930d4,bob@example.com,65c5385c-55df-4e3f-83bd-73145528e14f,2024-05-05 06:38:00,desktop
e063e861-dd68-5861-81fb-edded5320d20,carol@example.com,6373694b-2bae-4bc1-89a3-8545441304c9,2024-05-05 06:55:00,tablet
08c83a09-a255-5651-8ed7-231dcaca27c3,alice@example.com,0e84d50e-aa9a-4365-bae9-7e8f870f0f02,2024-05-05 07:12:00,mobile
445b8422-6a69-5b89-ab6a-03022f04fd41,bob@example.com,8bf3a39b-40d4-4d03-8f83-0f5db88d4e69,2024-05-05 07:29:00,web
0f4feff3-fb48-53b2-ae81-d2af946dfc30,carol@example.com,a2bc017d-dd7d-489e-af9c-f1ca73ecfd52,2024-05-05 07:46:00,desktop
e8dc7435-a80b-5f1e-8fcb-7fa1dccf20bf,alice@example.com,f7e0f54c-1be0-41f6-9f0f-f1885a41230c,2024-05-05 08:03:00,tablet
67b6e064-a25e-5969-ae7c-9ba61c5aabcb,bob@example.com,340f4833-2e20-4ab8-b03d-91c8e7f230a3,2024-05-05 08:20:00,mobile
932cecd7-f06f-569b-b411-cfa1224e15c1,carol@example.com,575d1039-43e5-4c38-9c7a-1566600491ff,2024-05-05 08:37:00,web
41be55ad-99e4-560b-81c7-8766a1a6d893,alice@example.com,cc462b1f-b77d-4c4b-851f-ba3b65fa1331,2024-05-05 08:54:00,desktop
01486c24-fd32-5070-97e9-c5395850cfdc,bob@example.com,cdc72506-8355-4b48-9cd1-fd03828b1601,2024-05-05 09:11:00,tablet
e3bc1ecc-01d0-55d4-8f97-749912a5d7f8,carol@example.com,bef779fc-0310-4c4c-85ef-1e4797b1dc9e,2024-05-05 09:28:00,mobile
7f726fa2-d04d-5d60-8dae-b7fa6d13b9d0,alice@example.com,f3b7aba1-3d9b-4837-ba86-120ef1e7337f,2024-05-05 09:45:00,web
ec785db7-f01c-5997-bf2b-d2553ac5cf25,bob@example.com,87b314ab-145c-4d4a-b661-0f35e48586ca,2024-05-05 10:02:00,desktop
a810918b-24e3-5df4-a24a-88a07de8bd7a,carol@example.com,9709c855-dfa2-4159-b0e4-deb078bfe1d7,2024-05-05 10:19:00,tablet
bcfb2852-4892-5e89-ae2e-c780518d59c9,alice@example.com,236bed16-209e-4f6c-bc8c-9ba685852787,2024-05-05 10:36:00,mobile
5c969150-4d4a-55c6-b46a-2da9261b2713,bob@example.com,a413deb8-5c2d-489b-98f8-7f1e61c5eeef,2024-05-05 10:53:00,web
b5332f00-2a9d-525f-bd80-b9e280811c0e,carol@example.com,fd4fabfb-c7c1-4818-bd9d-ac546edaf784,2024-05-05 11:10:00,desktop
9ca8043b-99b1-5b53-9b10-05535f012218,alice@example.com,6943fab7-444f-47a0-ae18-099125cfea02,2024-05-05 11:27:00,tablet
84115e9c-1519-557b-86ff-15d1f97e5f8d,bob@example.com,1cecec99-53e1-4f43-894f-7976318b8929,2024-05-05 11:44:00,mobile
2f795483-1676-5d1c-b018-a677c47d851b,carol@example.com,8004fdd5-00dc-48c9-8635-8889fcb96040,2024-05-05 12:01:00,web
52de08dc-0ca8-5cb0-8e31-6f86d34b886d,alice@example.com,5fbabd7f-ca2b-4137-9826-f67866b923aa,2024-05-05 12:18:00,desktop
2525b9e5-84a7-5de5-9a2a-36ee52d3efbf,bob@example.com,9a73ddb9-4488-417b-b57f-4b9b7870e942,2024-05-05 12:35:00,tablet
31b039b5-459a-5193-8484-985ee0d5676a,carol@example.com,6b8da6d9-fa26-49e4-90fb-8e677a808568,2024-05-05 12:52:00,mobile
da0bcfef-e9c2-55ad-83f5-0fe8f970d6d0,alice@example.com,f08d8370-97d9-41a1-b4ff-5688515bd166,2024-05-05 13:09:00,web
937d21f2-40ff-5ffe-aa54-b3f9d619ced5,bob@example.com,aa233736-abb6-4a3a-b7fd-1135b2d0001c,2024-05-05 13:26:00,desktop
